dist vxRef thetaRef YRef vx theta Y steer Tfl Tfr Trl Trrr dT
9.883407 2.017819 -16.776452 0.074936 2.047141 -17.664637 0.107393 1.242667 0.849289 11.745630 0.791140 11.688058 21.793259
9.981070 2.021045 -16.117196 0.046056 2.048090 -17.602927 0.076671 1.769665 -0.471458 13.115162 -0.642717 12.946935 27.176272
10.078949 2.024167 -15.163212 0.018613 2.048761 -17.208727 0.046506 2.189173 -1.424332 14.145881 -1.736337 13.841271 31.147822
10.177181 2.027034 -13.981092 -0.006953 2.049215 -16.510338 0.017413 2.490593 -2.009516 14.795710 -2.459349 14.358286 33.622862
10.275871 2.029520 -12.646624 -0.030325 2.049493 -15.551623 -0.010154 2.673348 -2.250986 15.059592 -2.810541 14.516632 34.637752
10.375081 2.031537 -11.236670 -0.051313 2.049613 -14.387049 -0.035825 2.745130 -2.188355 14.966146 -2.814252 14.359130 34.327883
10.474832 2.033041 -9.821551 -0.069849 2.049576 -13.076389 -0.059319 2.719695 -1.870655 14.569247 -2.515170 13.943665 32.898737
10.575104 2.034023 -8.459257 -0.085971 2.049381 -11.679754 -0.080455 2.614580 -1.351828 13.937346 -1.971975 13.334309 30.595458
10.675847 2.034508 -7.192311 -0.099800 2.049034 -10.253433 -0.099144 2.448941 -0.687509 13.143613 -1.250842 12.594395 27.676359
10.776992 2.034544 -6.047374 -0.111519 2.048553 -8.846780 -0.115386 2.241724 0.068427 12.256917 -0.418311 11.780913 24.387714
10.878462 2.034188 -5.037006 -0.121344 2.047963 -7.500247 -0.129256 2.010256 0.866624 11.336429 0.464326 10.941719 20.947197
10.980182 2.033503 -4.162653 -0.129508 2.047295 -6.244510 -0.140887 1.769327 1.664317 10.429240 1.344816 10.114750 17.534857
11.082081 2.032548 -3.417969 -0.136240 2.046575 -5.100535 -0.150459 1.530740 2.427187 9.569644 2.182504 9.328068 14.288020
11.184100 2.031375 -2.791841 -0.141757 2.045818 -4.080378 -0.158174 1.303256 3.130053 8.780320 2.948858 8.600940 11.302349
11.286191 2.030027 -2.270811 -0.146256 2.045030 -3.188459 -0.164253 1.092814 3.756678 8.074250 3.626664 7.945232 8.636139
11.388316 2.028539 -1.840800 -0.149909 2.044205 -2.423074 -0.168915 0.902939 4.298826 7.456874 4.208306 7.366862 6.316604
11.490446 2.026940 -1.488224 -0.152867 2.043330 -1.777964 -0.172374 0.735216 4.754846 6.928122 4.693652 6.867163 4.346788
11.592560 2.025251 -1.200636 -0.155254 2.042388 -1.243764 -0.174829 0.589766 5.128023 6.484150 5.087857 6.444077 2.712346
11.694641 2.023490 -0.967016 -0.157178 2.041362 -0.809270 -0.176461 0.465680 5.424994 6.118697 5.399421 6.093152 1.387433
