dist vxRef thetaRef YRef vx theta Y steer Tfl Tfr Trl Trrr dT
6.399487 1.909947 9.008305 0.116308 1.979586 7.747322 0.103347 1.460409 2.486202 4.267441 2.227954 4.088845 3.642130
6.497417 1.912094 9.661085 0.132433 1.981231 8.469865 0.118017 1.184782 2.727931 4.118743 2.476063 3.936542 2.851291
6.595263 1.914431 10.198989 0.149599 1.983118 9.138310 0.133797 0.845021 3.016095 3.920961 2.772235 3.733422 1.866053
6.693050 1.916935 10.589289 0.167579 1.985243 9.722372 0.150540 0.456137 3.338527 3.681100 3.103993 3.486631 0.725211
6.790816 1.919573 10.805756 0.186097 1.987583 10.192890 0.168053 0.037670 3.679092 3.409791 3.454773 3.207071 -0.517004
6.888606 1.922297 10.831526 0.204838 1.990098 10.524318 0.186101 -0.388526 4.019636 3.120411 3.805922 2.908494 -1.796653
6.986477 1.925050 10.660913 0.223466 1.992735 10.697028 0.204421 -0.800860 4.341930 2.827570 4.138692 2.605939 -3.047113
7.084485 1.927768 10.299852 0.241648 1.995435 10.699042 0.222733 -1.180487 4.629728 2.545472 4.436353 2.314045 -4.206564
7.182686 1.930390 9.764882 0.259069 1.998141 10.526940 0.240750 -1.513288 4.870428 2.286381 4.685907 2.045464 -5.224489
7.281126 1.932855 9.080847 0.275448 2.000802 10.185794 0.258194 -1.791041 5.055969 2.059164 4.879020 1.809376 -6.066450
7.379844 1.935114 8.277675 0.290552 2.003374 9.688151 0.274803 -2.011708 5.183437 1.868831 5.012656 1.611005 -6.716257
7.478863 1.937128 7.386750 0.304200 2.005820 9.052258 0.290347 -2.178930 5.254799 1.716235 5.088804 1.451312 -7.176057
7.578193 1.938873 6.437436 0.316262 2.008108 8.299807 0.304624 -2.300972 5.276323 1.598463 5.113888 1.327398 -7.464351
7.677830 1.940338 5.454215 0.326653 2.010212 7.453536 0.317469 -2.389357 5.257703 1.509632 5.097859 1.233304 -7.612626
7.777756 1.941523 4.454746 0.335325 2.012104 6.534979 0.328750 -2.457424 5.211002 1.441905 5.053106 1.161049 -7.661154
7.877946 1.942441 3.448917 0.342252 2.013762 5.562582 0.338362 -2.518938 5.149492 1.386571 4.993256 1.101724 -7.654454
7.978366 1.943114 2.438824 0.347421 2.015170 4.550340 0.346225 -2.586786 5.086473 1.335111 4.931951 1.046585 -7.636728
8.078976 1.943571 1.419465 0.350814 2.016315 3.506980 0.352270 -2.671791 5.034128 1.280169 4.881675 0.988042 -7.647592
8.179732 1.943848 0.379982 0.352400 2.017192 2.435729 0.356437 -2.781532 5.002440 1.216480 4.852632 0.920614 -7.717978
