dist vxRef thetaRef YRef vx theta Y steer Tfl Tfr Trl Trrr dT
1.428503 0.996640 -0.000044 0.100000 1.007416 -0.100431 0.100014 0.034090 5.760265 5.813233 5.625263 5.813233 0.240939
1.438565 0.996640 -0.000044 0.100000 1.008684 -0.106766 0.099948 0.034090 5.760265 5.813233 5.625263 5.813233 0.240939
1.448639 0.996640 -0.000044 0.100000 1.009803 -0.113279 0.099810 0.034090 5.760265 5.813233 5.625263 5.813233 0.240939
1.458722 1.001143 -0.000054 0.100000 1.010786 -0.113882 0.099789 0.066572 5.742093 5.837709 5.606289 5.837709 0.327037
1.468812 1.001143 -0.000054 0.100000 1.010922 -0.121699 0.099779 0.066572 5.742093 5.837709 5.606289 5.837709 0.327037
1.478909 1.001143 -0.000054 0.100000 1.011664 -0.118630 0.099800 0.066572 5.742093 5.837709 5.606289 5.837709 0.327037
1.489014 1.001143 -0.000054 0.100000 1.012279 -0.133764 0.099820 0.066572 5.742093 5.837709 5.606289 5.837709 0.327037
1.499125 1.001143 -0.000054 0.100000 1.012765 -0.153195 0.099876 0.066572 5.742093 5.837709 5.606289 5.837709 0.327037
1.509242 1.004401 -0.000066 0.100000 1.013142 -0.173702 0.099946 0.120561 5.749251 5.920598 5.611889 5.920598 0.480057
1.519361 1.004401 -0.000066 0.100000 1.012755 -0.182798 0.099987 0.120561 5.749251 5.920598 5.611889 5.920598 0.480057
1.529484 1.004401 -0.000066 0.100000 1.012357 -0.185996 0.100006 0.120561 5.749251 5.920598 5.611889 5.920598 0.480057
1.539610 1.004401 -0.000066 0.100000 1.012741 -0.189131 0.100046 0.120561 5.749251 5.920598 5.611889 5.920598 0.480057
1.549733 1.004401 -0.000066 0.100000 1.012507 -0.192406 0.100118 0.120561 5.749251 5.920598 5.611889 5.920598 0.480057
1.559856 1.004934 -0.000081 0.100000 1.012403 -0.204522 0.100087 0.162101 5.752807 5.994538 5.614199 5.994538 0.622070
1.569974 1.004934 -0.000081 0.100000 1.011705 -0.218251 0.100048 0.162101 5.752807 5.994538 5.614199 5.994538 0.622070
1.580086 1.004934 -0.000081 0.100000 1.011889 -0.230835 0.099951 0.162101 5.752807 5.994538 5.614199 5.994538 0.622070
1.590193 1.004934 -0.000081 0.100000 1.011449 -0.275300 0.099733 0.162101 5.752807 5.994538 5.614199 5.994538 0.622070
1.600289 1.004934 -0.000081 0.100000 1.010388 -0.290583 0.099574 0.162101 5.752807 5.994538 5.614199 5.994538 0.622070
1.610375 1.001241 -0.000099 0.100000 1.009390 -0.282826 0.099492 0.211952 5.660572 5.979457 5.521188 5.979457 0.777155
1.620451 1.001241 -0.000099 0.100000 1.009148 -0.303700 0.099406 0.211952 5.660572 5.979457 5.521188 5.979457 0.777155
1.630518 1.001241 -0.000099 0.100000 1.008116 -0.284150 0.099373 0.211952 5.660572 5.979457 5.521188 5.979457 0.777155
1.640576 1.001241 -0.000099 0.100000 1.006989 -0.268872 0.099350 0.211952 5.660572 5.979457 5.521188 5.979457 0.777155
1.650626 1.001241 -0.000099 0.100000 1.005759 -0.225274 0.099358 0.211952 5.660572 5.979457 5.521188 5.979457 0.777155
1.660669 0.997134 -0.000121 0.100000 1.004440 -0.222585 0.099422 0.204604 5.627633 5.943965 5.488564 5.943965 0.771733
1.670705 0.997134 -0.000121 0.100000 1.003794 -0.205240 0.099509 0.204604 5.627633 5.943965 5.488564 5.943965 0.771733
1.680737 0.997134 -0.000121 0.100000 1.002341 -0.184336 0.099582 0.204604 5.627633 5.943965 5.488564 5.943965 0.771733
1.690769 0.997134 -0.000121 0.100000 1.001596 -0.185267 0.099792 0.204604 5.627633 5.943965 5.488564 5.943965 0.771733
1.700799 0.997134 -0.000121 0.100000 1.000890 -0.174231 0.099834 0.204604 5.627633 5.943965 5.488564 5.943965 0.771733
1.710830 0.995907 -0.000148 0.099999 1.000313 -0.207052 0.099919 0.190094 5.729663 6.034061 5.590274 6.034061 0.748186
1.720863 0.995907 -0.000148 0.099999 0.999874 -0.194601 0.100043 0.190094 5.729663 6.034061 5.590274 6.034061 0.748186
1.730898 0.995907 -0.000148 0.099999 1.000322 -0.158951 0.100000 0.190094 5.729663 6.034061 5.590274 6.034061 0.748186
1.740935 0.995907 -0.000148 0.099999 1.000207 -0.190235 0.100089 0.190094 5.729663 6.034061 5.590274 6.034061 0.748186
1.750973 0.995907 -0.000148 0.099999 1.000300 -0.181249 0.100136 0.190094 5.729663 6.034061 5.590274 6.034061 0.748186
1.761014 0.997145 -0.000181 0.099999 1.001309 -0.203833 0.100060 0.162024 5.830639 6.104284 5.691367 6.104284 0.686563
1.771056 0.997145 -0.000181 0.099999 1.001787 -0.202731 0.099980 0.162024 5.830639 6.104284 5.691367 6.104284 0.686563
1.781098 0.997145 -0.000181 0.099999 1.002383 -0.232488 0.099898 0.162024 5.830639 6.104284 5.691367 6.104284 0.686563
1.791138 0.997145 -0.000181 0.099999 1.002297 -0.243330 0.099824 0.162024 5.830639 6.104284 5.691367 6.104284 0.686563
1.801178 0.997145 -0.000181 0.099999 1.003639 -0.277726 0.099634 0.162024 5.830639 6.104284 5.691367 6.104284 0.686563
1.811218 0.996687 -0.000221 0.099999 1.004164 -0.289122 0.099562 0.191342 5.760700 6.072659 5.621263 6.072659 0.763354
1.821255 0.996687 -0.000221 0.099999 1.003892 -0.303096 0.099521 0.191342 5.760700 6.072659 5.621263 6.072659 0.763354
1.831289 0.996687 -0.000221 0.099999 1.004263 -0.297483 0.099519 0.191342 5.760700 6.072659 5.621263 6.072659 0.763354
1.841315 0.996687 -0.000221 0.099999 1.003117 -0.240756 0.099439 0.191342 5.760700 6.072659 5.621263 6.072659 0.763354
1.851336 0.996687 -0.000221 0.099999 1.003404 -0.256479 0.099500 0.191342 5.760700 6.072659 5.621263 6.072659 0.763354
1.861352 0.994095 -0.000270 0.099999 1.002179 -0.254140 0.099573 0.207076 5.674347 6.007779 5.535099 6.007779 0.806113
1.871360 0.994095 -0.000270 0.099999 1.001644 -0.224163 0.099639 0.207076 5.674347 6.007779 5.535099 6.007779 0.806113
1.881360 0.994095 -0.000270 0.099999 1.001037 -0.231206 0.099687 0.207076 5.674347 6.007779 5.535099 6.007779 0.806113
1.891350 0.994095 -0.000270 0.099999 0.998900 -0.213765 0.099718 0.207076 5.674347 6.007779 5.535099 6.007779 0.806113
1.901328 0.994095 -0.000270 0.099999 0.997504 -0.208219 0.099778 0.207076 5.674347 6.007779 5.535099 6.007779 0.806113
1.911298 0.989669 -0.000329 0.099999 0.996143 -0.201538 0.099789 0.195942 5.680708 6.000220 5.541728 6.000220 0.778004
1.921261 0.989669 -0.000329 0.099999 0.995603 -0.202755 0.099790 0.195942 5.680708 6.000220 5.541728 6.000220 0.778004
1.931220 0.989669 -0.000329 0.099999 0.994439 -0.190741 0.099807 0.195942 5.680708 6.000220 5.541728 6.000220 0.778004
1.941173 0.989669 -0.000329 0.099999 0.993434 -0.197230 0.099791 0.195942 5.680708 6.000220 5.541728 6.000220 0.778004
1.951124 0.989669 -0.000329 0.099999 0.993283 -0.184426 0.099693 0.195942 5.680708 6.000220 5.541728 6.000220 0.778004
1.961075 0.986962 -0.000402 0.099998 0.993259 -0.173178 0.099534 0.160343 5.750830 6.017941 5.612370 6.017941 0.672682
